City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Staryy Nadym,RU,65.6118,72.6842,33.01,80,5,5.77,clear sky
349,San Pedro,PH,14.35,121.0167,82.35,81,75,3.44,broken clouds
350,Hovd,MN,48.0056,91.6419,42.93,23,3,0.81,clear sky
351,Ust-Nera,RU,64.5667,143.2,30.72,88,86,4.59,overcast clouds
352,Saquarema,BR,-22.92,-42.5103,82.54,68,0,12.57,clear sky
353,Hammerfest,NO,70.6634,23.6821,46.85,81,75,4.61,light rain
354,Kresttsy,RU,58.2452,32.5165,48.79,95,97,8.14,light rain
355,Lavrentiya,RU,65.5833,-171.0,29.75,78,98,6.85,overcast clouds
356,Richards Bay,ZA,-28.783,32.0377,67.03,89,49,6.53,scattered clouds
357,Chico,US,39.7285,-121.8375,73.94,50,2,3.0,clear sky
358,Salalah,OM,17.0151,54.0924,84.29,84,75,8.05,broken clouds
359,Bandarbeyla,SO,9.4942,50.8122,78.69,83,54,20.13,broken clouds
360,Dingle,PH,10.9995,122.6711,76.08,92,80,1.99,broken clouds
361,Cap Malheureux,MU,-19.9842,57.6142,72.09,88,11,5.01,few clouds
362,Aromashevo,RU,56.8602,68.6375,33.75,76,57,10.27,broken clouds
363,Asau,RO,46.4333,26.4,62.4,85,2,2.33,clear sky
364,Soyo,AO,-6.1349,12.3689,75.61,83,65,8.08,broken clouds
365,Mount Gambier,AU,-37.8333,140.7667,42.46,83,95,6.64,overcast clouds
366,Shingu,JP,33.7333,135.9833,69.66,93,100,9.4,overcast clouds
367,Petropavl,KZ,54.8753,69.1628,37.83,58,59,15.5,broken clouds
368,Grindu,RO,44.7667,26.9167,62.92,43,0,7.81,clear sky
369,Preobrazheniye,RU,42.9019,133.9064,58.8,90,6,2.3,clear sky
370,Bautzen,DE,51.1833,14.4333,68.68,83,25,5.79,scattered clouds
371,Numata,JP,36.6333,139.05,61.2,92,99,0.49,overcast clouds
372,Dubasari,MD,47.2631,29.1608,63.12,69,19,6.67,few clouds
373,Cascais,PT,38.6979,-9.4215,72.75,69,20,1.01,few clouds
374,Adjumani,UG,3.3779,31.7909,67.05,93,22,4.68,light rain
375,Shakhtinsk,KZ,49.71,72.5872,41.56,62,50,18.95,scattered clouds
376,Taoudenni,ML,22.6783,-3.9836,103.01,6,4,8.7,clear sky
377,Vestmannaeyjar,IS,63.4427,-20.2734,43.79,87,90,10.36,overcast clouds
378,Chinchani,IN,19.8667,72.7,80.6,79,93,5.17,overcast clouds
379,Samarai,PG,-10.6167,150.6667,79.16,87,60,12.37,broken clouds
380,Aklavik,CA,68.2191,-135.0107,31.03,69,75,2.3,broken clouds
381,Kaeo,NZ,-35.1,173.7833,52.32,93,97,4.14,overcast clouds
382,Codrington,AU,-38.2667,141.9667,40.93,87,67,7.67,broken clouds
383,Dombarovskiy,RU,50.7587,59.5386,51.84,61,100,12.97,overcast clouds
384,Piripiri,BR,-4.2733,-41.7769,104.49,16,45,8.75,scattered clouds
385,Natal,BR,-5.795,-35.2094,84.85,74,75,23.02,broken clouds
386,Catamarca,AR,-28.4696,-65.7852,94.5,28,0,3.0,clear sky
387,Bernalillo,US,35.05,-106.6673,80.06,45,40,1.99,scattered clouds
388,Hinche,HT,19.15,-72.0167,90.82,55,47,0.6,scattered clouds
389,Ahipara,NZ,-35.1667,173.1667,51.06,83,97,8.16,overcast clouds
390,Dalvik,IS,65.9702,-18.5286,40.93,99,100,32.95,overcast clouds
391,Mildura,AU,-34.2,142.15,43.07,60,36,4.61,scattered clouds
392,General Roca,AR,-39.0333,-67.5833,61.2,16,79,3.04,broken clouds
393,Doha,QA,25.2867,51.5333,89.58,44,2,13.8,clear sky
394,Ramanuj Ganj,IN,23.8,83.7,75.11,90,100,2.75,overcast clouds
395,Ostrovnoy,RU,68.0531,39.5131,44.67,89,85,8.1,overcast clouds
396,Anchorage,US,61.2181,-149.9003,36.28,84,1,4.0,fog
397,Sheridan,US,44.8333,-106.9173,87.31,21,1,4.0,clear sky
398,Wawa,NG,9.9022,4.4192,79.75,76,95,2.08,overcast clouds
399,Mayumba,GA,-3.432,10.6554,75.97,87,87,5.84,overcast clouds
400,Izhma,RU,65.0083,53.9113,41.4,65,100,7.94,overcast clouds
401,Byron Bay,AU,-28.65,153.6167,58.05,67,98,11.79,light rain
402,Madera,US,37.1666,-119.8343,90.09,35,26,1.99,scattered clouds
403,Joshimath,IN,30.5667,79.5667,66.09,87,52,2.08,broken clouds
404,Rio Grande,BR,-32.035,-52.0986,71.71,72,0,7.11,clear sky
405,Lompoc,US,34.6391,-120.4579,62.28,87,90,3.44,overcast clouds
406,Sfantu Gheorghe,RO,45.8667,25.7833,59.27,73,2,1.12,clear sky
407,Azuaga,ES,38.2667,-5.6833,74.97,46,73,4.85,broken clouds
408,Ballina,AU,-28.8667,153.5667,55.78,62,99,12.64,overcast clouds
409,Zmeinogorsk,RU,51.1567,82.195,26.47,85,5,5.53,clear sky
410,Nenjiang,CN,49.1833,125.2167,59.79,98,100,11.41,moderate rain
411,Oudtshoorn,ZA,-33.5907,22.2014,57.56,86,20,6.62,few clouds
412,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,98.74,22,38,7.25,scattered clouds
413,Norman Wells,CA,65.282,-126.8329,33.84,80,75,12.66,broken clouds
414,Plettenberg Bay,ZA,-34.0527,23.3716,60.78,88,60,8.99,broken clouds
415,Ban Dung,TH,17.699,103.2596,76.1,99,90,4.09,overcast clouds
416,Prince Rupert,CA,54.3161,-130.3201,51.89,95,90,8.05,light rain
417,Zurrieq,MT,35.8311,14.4742,77.97,65,0,4.61,clear sky
418,Guozhen,CN,34.3659,107.359,64.22,95,100,0.72,overcast clouds
419,Bandon,IE,51.7469,-8.7425,54.99,72,100,4.76,overcast clouds
420,Luangwa,ZM,-15.6167,30.4167,79.48,31,30,2.62,scattered clouds
421,Carutapera,BR,-1.195,-46.02,85.32,60,72,11.3,broken clouds
422,Sur,OM,22.5667,59.5289,84.38,67,2,9.42,clear sky
423,San Cristobal,VE,7.7669,-72.225,93.38,36,25,8.81,scattered clouds
424,Urengoy,RU,65.9667,78.3667,32.2,82,7,5.91,clear sky
425,Nuuk,GL,64.1835,-51.7216,31.87,61,0,5.99,clear sky
426,Malko Tarnovo,BG,41.9833,27.5333,60.78,70,0,3.8,clear sky
427,Merida,MX,20.9667,-89.6167,92.01,58,75,6.91,broken clouds
428,Port Macquarie,AU,-31.4333,152.9167,54.9,65,86,3.98,overcast clouds
429,Kinsale,IE,51.7075,-8.5306,54.77,94,75,5.75,broken clouds
430,Naze,JP,28.3667,129.4833,77.05,84,22,10.56,few clouds
431,Leeton,AU,-34.5667,146.4,43.9,85,2,8.46,clear sky
432,Lagoa,PT,39.05,-27.9833,67.06,73,89,24.67,overcast clouds
433,Buin,CL,-33.7333,-70.75,78.06,33,50,6.4,scattered clouds
434,Husavik,IS,66.0449,-17.3389,40.91,98,100,28.01,light rain
435,Ust-Tarka,RU,55.5672,75.705,34.99,87,99,7.07,overcast clouds
436,Prijepolje,RS,43.3719,19.6406,60.53,49,4,2.19,clear sky
437,Kochubey,RU,44.3861,46.5825,63.81,59,88,9.44,overcast clouds
438,Ulaanbaatar,MN,47.9077,106.8832,30.33,80,0,2.24,clear sky
439,Gurlan,UZ,41.8447,60.3919,55.47,66,90,15.12,overcast clouds
440,Vanimo,PG,-2.6741,141.3028,77.47,90,69,4.27,broken clouds
441,Aswan,EG,24.0934,32.907,89.46,20,64,13.87,broken clouds
442,Gouyave,GD,12.1646,-61.7296,83.17,79,75,0.0,broken clouds
443,Northport,US,33.229,-87.5772,82.81,52,1,5.75,clear sky
444,Henties Bay,NA,-22.116,14.2845,57.85,83,5,4.81,clear sky
445,Haldaur,IN,29.3,78.2833,77.86,78,0,3.58,clear sky
446,Rohnert Park,US,38.3396,-122.7011,73.72,67,90,3.0,overcast clouds
447,Wanning,CN,18.8003,110.3967,78.85,88,26,1.54,scattered clouds
448,Chany,RU,55.3121,76.7647,35.92,86,100,6.91,overcast clouds
449,West Point,US,33.6076,-88.6503,82.18,50,40,0.0,scattered clouds
450,Saint-Augustin,CA,51.226,-58.6502,57.15,97,100,7.27,overcast clouds
451,Cockburn Town,TC,21.4612,-71.1419,82.89,71,1,3.96,clear sky
452,Kilemary,RU,56.7783,46.8659,44.08,93,81,6.22,broken clouds
453,Klamath Falls,US,42.2249,-121.7817,72.48,32,1,5.75,smoke
454,Cidreira,BR,-30.1811,-50.2056,68.59,78,4,7.25,clear sky
455,Sechura,PE,-5.5569,-80.8222,75.07,61,91,16.04,overcast clouds
456,Namibe,AO,-15.1961,12.1522,64.24,81,53,6.58,broken clouds
457,Romilly-Sur-Seine,FR,48.5108,3.7263,64.4,64,95,7.38,overcast clouds
458,Manono,CD,-7.3,27.4167,83.12,33,99,4.05,overcast clouds
459,Kaihua,CN,23.3687,104.28,61.61,97,3,2.15,clear sky
460,Umba,RU,66.6871,34.3429,45.16,94,72,3.78,broken clouds
461,Wajir,KE,1.7471,40.0573,87.39,31,17,8.39,few clouds
462,Tabou,CI,4.423,-7.3528,74.97,93,100,6.24,moderate rain
463,Gurupi,BR,-11.7292,-49.0686,97.86,23,29,8.05,scattered clouds
464,Sambava,MG,-14.2667,50.1667,71.56,80,45,15.14,scattered clouds
465,Arcachon,FR,44.5875,-1.0519,66.52,82,0,2.3,clear sky
466,Juli,PE,-16.2167,-69.45,55.98,38,46,12.19,scattered clouds
467,Yelniki,RU,54.6207,43.876,48.24,94,100,7.47,overcast clouds
468,El Alto,PE,-4.2714,-81.2147,71.26,71,87,12.57,overcast clouds
469,Huilong,CN,31.8111,121.655,75.97,89,10,9.75,clear sky
470,Zhigansk,RU,66.7697,123.3711,31.06,92,10,16.15,clear sky
471,Santa Maria,BR,-29.6842,-53.8069,76.3,57,0,6.91,clear sky
472,Haverfordwest,GB,51.8017,-4.9691,63.99,91,83,5.01,broken clouds
473,Talnakh,RU,69.4865,88.3972,33.37,57,80,5.97,broken clouds
474,Leninskoye,KZ,41.7589,69.3864,69.73,11,0,4.61,clear sky
475,Tshikapa,CD,-6.4167,20.8,78.53,59,72,3.67,light rain
476,Kathu,TH,7.9178,98.3332,75.02,82,100,8.9,overcast clouds
477,Tynset,NO,62.2759,10.7824,55.02,82,98,10.71,overcast clouds
478,Anadyr,RU,64.75,177.4833,28.9,92,0,4.0,clear sky
479,Macau,MO,22.2006,113.5461,84.07,78,20,4.61,light rain
480,Kiunga,PG,-6.1219,141.2906,72.75,100,100,1.5,overcast clouds
481,Gemena,CD,3.25,19.7667,71.98,95,85,1.81,moderate rain
482,Ligayan,PH,4.6533,119.4706,83.32,72,35,4.52,scattered clouds
483,Georgiyevka,KZ,43.0369,74.7114,64.44,25,0,11.18,clear sky
484,Fare,PF,-16.7,-151.0167,78.89,77,4,14.52,clear sky
485,Itoman,JP,26.1247,127.6694,80.62,92,20,9.22,few clouds
486,Tarbes,FR,43.25,0.1667,67.37,82,20,2.3,few clouds
487,Dunbar,US,38.3606,-81.7374,75.11,51,40,1.01,scattered clouds
488,Vienenburg,DE,51.95,10.5667,69.82,78,27,3.44,scattered clouds
489,Fort Nelson,CA,58.8053,-122.7002,45.99,53,90,5.75,overcast clouds
490,Catuday,PH,16.2923,119.8062,81.05,78,76,4.09,broken clouds
491,La Ronge,CA,55.1001,-105.2842,59.25,58,75,4.61,broken clouds
492,Tromso,NO,69.6496,18.957,54.25,81,75,4.0,broken clouds
493,Balabac,PH,7.9868,117.0645,81.72,79,59,5.91,broken clouds
494,Aquiraz,BR,-3.9014,-38.3911,88.21,58,8,14.72,clear sky
495,Kaohsiung,TW,22.6163,120.3133,83.03,86,40,1.14,scattered clouds
496,Sept-Iles,CA,50.2001,-66.3821,57.72,98,90,10.0,fog
497,Jiwani,PK,25.05,61.7417,82.26,79,0,5.84,clear sky
498,Banda Aceh,ID,5.5577,95.3222,78.82,82,99,14.43,overcast clouds
499,Kalmunai,LK,7.4167,81.8167,81.93,75,99,7.2,overcast clouds
500,Darien,US,41.752,-87.974,82.38,37,1,8.99,clear sky
501,Tahta,EG,26.7693,31.5021,83.34,28,15,9.62,few clouds
502,Juybar,IR,36.6412,52.9124,64.56,78,96,6.53,overcast clouds
503,Kholodnyy,RU,62.7167,147.95,24.69,90,16,0.74,few clouds
504,Tilichiki,RU,60.4667,166.1,39.88,94,100,5.1,light rain
505,Marzuq,YE,14.4,46.4667,82.11,23,14,1.34,few clouds
506,Primorsk,UA,46.7348,36.3443,60.4,61,72,9.64,broken clouds
507,Hami,CN,42.8,93.45,63.82,20,2,4.09,clear sky
508,Ukiah,US,39.1502,-123.2078,80.44,67,1,0.0,clear sky
509,Lyskovo,RU,56.0328,45.0422,48.36,92,100,9.33,overcast clouds
510,Beitbridge,ZW,-22.2167,30.0,80.06,21,0,10.31,clear sky
511,Tuatapere,NZ,-46.1333,167.6833,33.94,87,24,4.25,few clouds
512,Olga,RU,43.7444,135.2892,55.76,94,82,2.39,broken clouds
513,Inhambane,MZ,-23.865,35.3833,72.07,89,0,10.18,clear sky
514,Sabzevar,IR,36.2126,57.6819,65.84,56,0,16.8,clear sky
515,Nemuro,JP,43.3236,145.575,56.66,86,79,11.03,broken clouds
516,Luderitz,NA,-26.6481,15.1594,58.24,92,15,13.51,few clouds
517,Coahuayana,MX,18.7333,-103.6833,89.11,62,97,5.03,overcast clouds
518,Hereford,GB,52.0568,-2.7148,66.02,61,77,9.24,broken clouds
519,Rosarito,MX,32.3333,-117.0333,72.25,71,56,9.51,broken clouds
520,Joao Monlevade,BR,-19.81,-43.1736,89.65,27,91,6.46,overcast clouds
521,Constitucion,CL,-35.3333,-72.4167,59.47,55,100,16.4,overcast clouds
522,Anahuac,MX,27.2333,-100.15,86.38,43,48,11.9,scattered clouds
523,Sao Felix Do Xingu,BR,-6.6447,-51.995,91.26,38,54,3.96,broken clouds
524,Mahanoro,MG,-19.9,48.8,68.54,81,3,2.17,clear sky
525,Ponta Delgada,PT,37.7333,-25.6667,72.5,83,20,9.22,few clouds
526,Kourou,GF,5.1552,-52.6478,89.65,57,69,11.41,broken clouds
527,Mugumu,TZ,-1.85,34.7,67.48,68,99,5.66,light rain
528,Kattivakkam,IN,13.2167,80.3167,84.29,74,100,10.07,overcast clouds
529,Chitral,PK,35.8462,71.7858,71.78,72,0,2.95,clear sky
530,Kargasok,RU,59.0556,80.8572,36.73,96,100,7.9,overcast clouds
531,Voyvozh,RU,62.892,54.9635,39.16,72,100,9.51,overcast clouds
532,Acajutla,SV,13.5928,-89.8275,95.34,66,86,6.8,overcast clouds
533,Soe,ID,-9.8607,124.284,63.23,91,35,3.91,scattered clouds
534,Plakhtiyivka,UA,46.1006,29.7217,64.76,56,9,7.54,clear sky
535,Yueyang,CN,29.3333,113.0919,74.82,86,0,13.51,light rain
536,Dicabisagan,PH,17.0818,122.4157,79.14,88,81,6.71,light rain
537,Nelson,NZ,-41.2833,173.2833,41.81,89,99,3.96,overcast clouds
538,Ramapuram,IN,13.1167,79.2,80.64,63,100,3.65,overcast clouds
539,Aksarayskiy,RU,46.7924,48.0119,58.98,74,97,17.9,overcast clouds
540,Guilin,CN,25.2819,110.2864,75.31,77,88,1.34,light rain
541,Gulbene,LV,57.1777,26.7529,44.44,86,5,4.36,clear sky
542,Belen,TR,36.4891,36.2233,71.02,52,0,3.44,clear sky
543,Northam,GB,51.0333,-4.2167,65.66,86,97,17.76,overcast clouds
544,Khorixas,NA,-20.3667,14.9667,74.25,32,1,10.04,clear sky
545,Rapar,IN,23.5667,70.6333,83.98,69,97,10.85,overcast clouds
546,Luau,AO,-10.7073,22.2247,75.51,31,49,4.68,scattered clouds
547,Jinchang,CN,38.4953,102.1739,61.7,46,1,2.77,clear sky
548,Manacapuru,BR,-3.2997,-60.6206,86.58,64,57,2.48,broken clouds
549,Acapulco,MX,16.8634,-99.8901,85.53,68,99,4.74,overcast clouds
550,Beni Suef,EG,29.0731,31.0979,82.42,35,15,9.86,few clouds
551,Caraballeda,VE,10.6112,-66.8522,94.37,51,20,8.05,few clouds
552,Marienburg,PL,54.0359,19.0266,59.88,68,53,7.61,broken clouds
553,Fortuna,US,40.5982,-124.1573,63.93,73,90,1.99,overcast clouds
554,Wanxian,CN,30.8039,108.3897,79.47,77,40,2.33,light rain
555,Svetlogorsk,BY,52.6333,29.7333,47.86,84,6,8.84,clear sky
556,Yellapur,IN,14.9667,74.7167,68.76,99,99,2.35,overcast clouds
557,Hastings,GB,50.8552,0.5729,64.15,98,97,10.92,overcast clouds
558,Rio Gallegos,AR,-51.6226,-69.2181,50.05,40,40,24.16,scattered clouds
559,Kihei,US,20.785,-156.4656,80.96,83,20,18.41,few clouds
560,Rochelle,FR,46.25,-1.0,66.29,88,0,8.05,clear sky
561,Yuryevets,RU,57.3201,43.1041,48.2,86,100,11.63,overcast clouds
562,Axim,GH,4.8699,-2.2405,75.0,92,100,6.26,light rain
563,Udachnyy,RU,66.4167,112.4,28.02,80,14,8.28,few clouds
564,Alihe,CN,50.5667,123.7167,54.3,97,100,4.9,light rain
565,Deville-Les-Rouen,FR,49.4694,1.0521,66.92,83,75,3.44,broken clouds
566,San Vicente,AR,-26.6167,-54.1333,89.42,20,0,4.05,clear sky
567,Port Hedland,AU,-20.3167,118.5667,64.45,88,5,9.22,clear sky
568,Nome,US,64.5011,-165.4064,35.67,80,75,12.66,broken clouds
569,Alugan,PH,12.2188,125.4808,77.41,89,76,5.08,broken clouds
570,Dijkot,PK,31.2167,72.9833,87.6,43,28,8.63,scattered clouds
571,Teeli,RU,51.0333,90.2333,30.58,55,76,3.47,broken clouds
572,Am Timan,TD,11.0297,20.2827,69.31,91,73,7.02,light rain
573,Puerto Del Rosario,ES,28.5004,-13.8627,78.48,73,20,12.66,few clouds
574,Saint-Denis,FR,48.9167,2.3333,67.59,89,75,1.01,broken clouds
575,Huicungo,PE,-7.2833,-76.8,92.8,39,67,3.8,broken clouds
576,Harnosand,SE,62.6323,17.9379,51.01,86,26,8.46,scattered clouds
577,Zaranj,AF,30.9667,61.8833,76.96,7,0,8.37,clear sky
578,Agirish,RU,61.9247,63.0231,33.6,77,99,6.67,overcast clouds
579,Elblag,PL,54.1522,19.4088,59.97,71,32,8.37,scattered clouds
580,Saint-Francois,FR,46.4154,3.9054,62.04,87,0,3.44,clear sky
581,Chemal,RU,51.4111,86.005,24.44,95,77,3.2,broken clouds
582,Tezu,IN,27.9167,96.1667,76.17,81,21,5.32,few clouds
583,Vao,NC,-22.6667,167.4833,67.69,67,97,4.36,overcast clouds
584,Cerrito,CO,6.8432,-72.694,65.59,59,49,1.5,scattered clouds
585,Harper,LR,4.375,-7.7169,75.4,92,100,8.19,light rain
586,Westport,US,41.1415,-73.3579,73.8,52,1,1.99,clear sky
587,Erzin,TR,36.9559,36.2,77.0,33,0,2.53,clear sky
588,Damghan,IR,36.1683,54.348,61.43,55,3,11.36,clear sky
589,Zemio,CF,5.0314,25.1361,70.45,94,86,1.66,light rain
590,Akdepe,TM,42.0551,59.3788,55.4,65,84,8.37,broken clouds
591,Kokoda,PG,-8.8785,147.7407,73.09,94,75,1.43,broken clouds
592,Igarka,RU,67.4667,86.5833,34.5,69,95,7.74,overcast clouds
593,Quatre Cocos,MU,-20.2078,57.7625,71.71,84,32,15.12,light rain
594,Gornopravdinsk,RU,60.05,69.9,30.69,91,34,4.88,scattered clouds
595,Ilhabela,BR,-23.7781,-45.3581,74.35,75,7,3.36,clear sky
596,Macia,MZ,-25.0269,33.0989,71.17,78,0,10.33,clear sky
597,Senanga,ZM,-16.1167,23.2667,75.58,13,5,5.73,clear sky
598,La Ligua,CL,-32.4524,-71.2311,69.58,44,1,9.86,clear sky
599,Praia Da Vitoria,PT,38.7333,-27.0667,69.76,88,75,21.23,broken clouds
600,Hokitika,NZ,-42.7167,170.9667,41.05,75,94,6.08,overcast clouds
601,Los Llanos De Aridane,ES,28.6585,-17.9182,71.35,83,75,9.22,volcanic ash
602,Sakakah,SA,29.9697,40.2064,83.77,23,0,9.04,clear sky
603,Staunton,US,38.1496,-79.0717,72.54,37,1,4.0,clear sky
604,Brasilia,BR,-15.7797,-47.9297,81.52,44,20,2.3,few clouds
605,Fairbanks,US,64.8378,-147.7164,32.09,92,75,4.61,mist
606,Cutervo,PE,-6.379,-78.8157,68.0,46,89,10.42,overcast clouds
607,Iquique,CL,-20.2208,-70.1431,62.64,63,7,4.72,clear sky
608,Denpasar,ID,-8.65,115.2167,78.46,88,20,9.22,few clouds
609,Dudinka,RU,69.4058,86.1778,31.21,65,19,5.28,few clouds
610,Makakilo City,US,21.3469,-158.0858,80.92,67,1,8.05,clear sky
611,Riyadh,SA,24.6877,46.7219,87.94,21,3,12.62,clear sky
612,Salinopolis,BR,-0.6136,-47.3561,84.07,67,82,14.74,broken clouds
613,Sola,VU,-13.8833,167.55,75.87,94,75,5.75,broken clouds
614,Pochutla,MX,15.7432,-96.4661,88.56,57,69,5.48,broken clouds
615,Campbell River,CA,50.0163,-125.2446,56.59,97,90,1.01,light intensity drizzle
616,Yanam,IN,16.7333,82.2167,75.79,94,100,7.05,heavy intensity rain
617,Tyret Pervaya,RU,53.6703,102.3106,33.08,66,25,2.04,scattered clouds
618,Nizhniy Baskunchak,RU,48.2198,46.8311,56.88,78,90,17.54,overcast clouds
619,Talara,PE,-4.5772,-81.2719,74.16,64,0,11.5,clear sky
620,Suntar,RU,62.1444,117.6319,36.34,81,100,12.97,overcast clouds
621,Kishtwar,IN,33.3167,75.7667,62.87,91,2,2.04,clear sky
622,Havoysund,NO,70.9963,24.6622,48.43,77,100,11.23,light rain
623,Campo Formoso,BR,-10.5075,-40.3214,82.35,44,68,9.13,broken clouds
624,Isangel,VU,-19.55,169.2667,69.91,78,13,3.44,few clouds
625,Luwuk,ID,-0.9516,122.7875,76.48,79,100,4.21,overcast clouds
626,Chimbote,PE,-9.0853,-78.5783,68.94,72,52,10.29,broken clouds
627,Yongan,CN,39.6957,113.6871,54.82,92,63,1.39,broken clouds
628,Bogo,PH,11.0517,124.0055,79.02,80,92,1.95,overcast clouds
629,Apricena,IT,41.7839,15.4437,73.22,51,32,5.46,scattered clouds
630,Crotone,IT,39.0851,17.1178,75.15,88,0,8.05,clear sky
631,Macomb,US,40.4592,-90.6718,83.16,34,1,18.41,clear sky
632,Marsh Harbour,BS,26.5412,-77.0636,81.34,66,99,14.54,overcast clouds
633,Badarwas,IN,24.9667,77.5667,77.4,83,89,7.38,overcast clouds
634,Kralendijk,BQ,12.15,-68.2667,89.58,62,20,14.97,few clouds
635,Bronnoysund,NO,65.4625,12.1997,57.42,82,75,8.05,broken clouds
636,Kysyl-Syr,RU,63.8986,122.7617,29.03,91,94,5.66,overcast clouds
637,Chara,RU,56.9064,118.2631,42.8,95,100,1.01,light rain
638,Camacha,PT,33.0833,-16.3333,72.54,64,20,5.75,few clouds
639,Rio Cuarto,AR,-33.1307,-64.3499,69.57,24,0,18.41,clear sky
640,Hay River,CA,60.8156,-115.7999,46.36,76,75,10.36,broken clouds
641,Pisco,PE,-13.7,-76.2167,66.25,77,0,10.36,clear sky
642,Ozinki,RU,51.1786,49.6769,51.71,83,99,8.34,light rain
643,Omboue,GA,-1.5746,9.2618,76.84,84,92,7.85,overcast clouds
644,Makinsk,KZ,52.6292,70.4169,34.23,44,79,18.9,broken clouds
645,Gari,RU,59.4307,62.3497,36.21,70,99,9.31,overcast clouds
646,Dongsheng,CN,39.8161,109.9776,57.56,34,21,5.97,few clouds
647,Shalakusha,RU,62.2247,40.2539,45.19,96,100,4.21,overcast clouds
648,Muroto,JP,33.2833,134.15,72.81,85,90,20.87,overcast clouds
649,Standerton,ZA,-26.9337,29.2415,70.61,31,24,13.0,few clouds
650,Cabedelo,BR,-6.9811,-34.8339,81.27,75,64,19.01,broken clouds
651,Tonantins,BR,-2.8731,-67.8022,90.27,54,41,2.33,scattered clouds
652,Mosquera,CO,4.7059,-74.2302,68.09,40,40,12.66,scattered clouds
653,Kijang,KR,35.2442,129.2139,67.73,81,83,11.32,broken clouds
654,Leh,IN,34.1667,77.5833,56.73,30,0,5.03,clear sky
655,Carlsbad,US,33.1581,-117.3506,76.71,81,90,3.0,mist
656,Gresham,US,45.4982,-122.4315,69.13,69,90,4.0,overcast clouds
657,Bonavista,CA,48.6499,-53.1147,64.11,78,86,10.63,overcast clouds
658,Coquimbo,CL,-29.9533,-71.3436,64.13,63,0,17.27,clear sky
659,Mbekenyera,TZ,-10.0,38.9833,71.31,77,82,5.48,broken clouds
660,Katobu,ID,-4.9408,122.5276,73.56,90,95,3.2,overcast clouds
661,Ust-Tsilma,RU,65.441,52.1498,39.72,80,100,7.83,overcast clouds
662,Yeppoon,AU,-23.1333,150.7333,67.78,74,70,12.97,broken clouds
663,Atikokan,CA,48.7555,-91.6216,67.39,42,85,2.73,overcast clouds
664,Ahuimanu,US,21.4447,-157.8378,82.11,71,90,9.22,overcast clouds
665,San Jeronimo,PE,-11.9472,-75.2829,61.72,43,43,6.78,scattered clouds
666,Waipawa,NZ,-41.4122,175.5153,43.03,94,99,9.37,overcast clouds
667,Kailua,US,21.4022,-157.7394,82.38,75,90,9.22,overcast clouds
668,Chicama,PE,-7.8447,-79.1469,61.34,59,52,10.38,broken clouds
669,Ola,RU,59.5833,151.2833,39.6,66,96,12.71,overcast clouds
670,Jagtial,IN,18.8,78.9333,75.4,93,99,5.53,overcast clouds
671,Bairiki,KI,1.3292,172.9752,80.6,83,40,12.66,scattered clouds
672,Tacoronte,ES,28.4769,-16.4102,70.75,82,0,5.01,clear sky
673,Yumen,CN,40.2833,97.2,60.03,31,9,2.93,clear sky
674,Katherine,AU,-14.4667,132.2667,79.12,57,68,5.75,broken clouds
